phrase,popularity
temperature,0.21693548387096775
algorithm,0.5756944444444444
geometry,0.2435483870967742
identification,0.3564516129032258
authentication,0.052258064516129035
geometry,0.2435483870967742
method,0.9652777777777778
algorithm,0.5756944444444444
probability,0.3741935483870968
virtual machine,0.011111111111111112
identification,0.3564516129032258
identification,0.3564516129032258
multiplication,0.05443548387096774
authentication,0.052258064516129035
access control,0.02619718309859155
matrix,0.31805555555555554
computation,0.28125
permutations,0.010403225806451612
cryptography,1.032258064516129
database,0.6090277777777777
encryption,0.04756944444444444
authentication,0.052258064516129035
computation,0.28125
formal methods,1.782258064516129e-06
malware,0.01806451612903226
encryption,0.04756944444444444
sequence,0.41597222222222224
sequence,0.41597222222222224
authentication,0.052258064516129035
method,0.9652777777777778
algorithm,0.5756944444444444
authentication,0.052258064516129035
data mining,0.12661290322580646
authentication,0.052258064516129035
authentication,0.052258064516129035
matrix,0.31805555555555554
set,0.9583333333333334
access control,0.02619718309859155
proton,0.006798387096774193
cryptography,1.032258064516129
malware,0.01806451612903226
integer,0.1423611111111111
algorithm,0.5756944444444444
matrix,0.31805555555555554
authentication,0.052258064516129035
one,0.9517241379310345
bit,0.3840277777777778
collision,0.05314516129032258
formal methods,1.782258064516129e-06
access control,0.02619718309859155
algorithm,0.5756944444444444
arithmetic,0.10725806451612903
software,1.0416666666666667
evolutionary computation,0.00014274193548387097
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
use,0.696551724137931
genetic programming,0.0021935483870967744
genetic programming,0.0021935483870967744
what,0.9379310344827586
them,0.9793103448275862
them,0.9793103448275862
ubiquitous computing,0.006701612903225807
ubiquitous computing,0.006701612903225807
bionics,0.0009596774193548388
ubiquitous computing,0.006701612903225807
memory,0.39861111111111114
semiconductor devices,0.0020887096774193548
internet,0.8958333333333334
and,1.0887096774193548
or,0.9241379310344827
nor,0.19655172413793104
and,1.0887096774193548
or,0.9241379310344827
computer,0.9097222222222222
interface,0.3770833333333333
far,0.6641379310344827
computer,0.9097222222222222
computer,0.9097222222222222
artificial intelligence,3.862903225806452e-05
cybernetics,0.03491935483870968
automation,0.23790322580645162
robotics,0.23591549295774647
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
control theory,0.007483870967741935
automation,0.23790322580645162
welding,0.03282258064516129
automation,0.23790322580645162
automation,0.23790322580645162
control theory,0.007483870967741935
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
it,0.9379310344827586
us,1.0
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
computer,0.9097222222222222
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
software,1.0416666666666667
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
automation,0.23790322580645162
cleaning,0.08548387096774193
automation,0.23790322580645162
automation,0.23790322580645162
maintenance,0.357258064516129
artificial intelligence,3.862903225806452e-05
computer,0.9097222222222222
semiotics,0.0026693548387096773
interface,0.3770833333333333
computer,0.9097222222222222
collision,0.05314516129032258
photogrammetry,0.00275
cellular automata,0.0021370967741935485
holography,0.0013629032258064516
methodology,0.3472222222222222
computer graphics,0.03919354838709677
re,0.7931034482758621
information visualization,0.0023541666666666667
operating systems,0.07464788732394366
game theory,0.018145161290322582
storage,0.32222222222222224
parameter,0.28194444444444444
algorithms,0.002991935483870968
software,1.0416666666666667
method,0.9652777777777778
identification,0.3564516129032258
software,1.0416666666666667
cryptography,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
bioinformatics,0.19516129032258064
storage,0.32222222222222224
computer science,1.0080645161290323
operating systems,0.07464788732394366
client,0.2423611111111111
software engineering,0.2814516129032258
authentication,0.052258064516129035
access control,0.02619718309859155
software engineering,0.2814516129032258
program transformation,0.0005137096774193549
what,0.9379310344827586
computer,0.9097222222222222
software quality,0.04091549295774648
cybernetics,0.03491935483870968
transaction processing,0.0032338709677419354
fractals,0.0035080645161290323
software engineering,0.2814516129032258
computer vision,0.09032258064516129
acceleration,0.05451612903225807
kernel,0.08541666666666667
computer,0.9097222222222222
computer science,1.0080645161290323
operating systems,0.07464788732394366
software engineering,0.2814516129032258
software testing,0.0275
image segmentation,0.006485915492957747
web services,0.05532258064516129
neural coding,0.967741935483871
information theory,0.001379032258064516
evolutionary algorithms,4.362903225806452e-05
network theory,0.001217741935483871
pattern formation,0.0007814516129032258
computational neuroscience,0.0005508064516129033
reinforcement learning,0.011408450704225352
ion channels,0.0008629032258064516
neural coding,0.967741935483871
chaos,0.05112903225806452
memory,0.39861111111111114
interface,0.3770833333333333
the,0.9310344827586207
information geometry,0.00011209677419354839
computational neuroscience,0.0005508064516129033
neural coding,0.967741935483871
memory,0.39861111111111114
neural coding,0.967741935483871
computation,0.28125
temperature,0.21693548387096775
computational neuroscience,0.0005508064516129033
biophysics,0.030403225806451613
evolutionary algorithms,4.362903225806452e-05
neural coding,0.967741935483871
capacitance,0.005362903225806451
ion channels,0.0008629032258064516
imaging,0.19919354838709677
software,1.0416666666666667
topology,0.10241935483870968
phase transitions,0.357258064516129
ion channels,0.0008629032258064516
information theory,0.001379032258064516
computation,0.28125
dynamical systems,0.00017258064516129034
ion channels,0.0008629032258064516
resonance,0.04540322580645161
computational neuroscience,0.0005508064516129033
computation,0.28125
maintenance,0.357258064516129
maintenance,0.357258064516129
software,1.0416666666666667
bioinformatics,0.19516129032258064
functional programming,0.0055069444444444445
use,0.696551724137931
software,1.0416666666666667
software,1.0416666666666667
software testing,0.0275
formal methods,1.782258064516129e-06
formal methods,1.782258064516129e-06
maintenance,0.357258064516129
software engineering,0.2814516129032258
software engineering,0.2814516129032258
maintenance,0.357258064516129
cryptography,1.032258064516129
cryptography,1.032258064516129
internet security,0.005387096774193549
authentication,0.052258064516129035
access control,0.02619718309859155
operating systems,0.07464788732394366
access control,0.02619718309859155
cryptography,1.032258064516129
key management,0.000567741935483871
defense,0.1782258064516129
needs,0.993103448275862
java,0.27291666666666664
steganography,0.003379032258064516
authentication,0.052258064516129035
methodology,0.3472222222222222
cryptography,1.032258064516129
cryptography,1.032258064516129
encryption,0.04756944444444444
cybercrime,0.0034274193548387098
computer,0.9097222222222222
it,0.9379310344827586
cryptography,1.032258064516129
key management,0.000567741935483871
database,0.6090277777777777
best,0.967741935483871
game theory,0.018145161290322582
artificial intelligence,3.862903225806452e-05
steganography,0.003379032258064516
dns,0.027916666666666666
cryptography,1.032258064516129
identification,0.3564516129032258
methodology,0.3472222222222222
internet,0.8958333333333334
cybercrime,0.0034274193548387098
it,0.9379310344827586
cryptography,1.032258064516129
computer,0.9097222222222222
authentication,0.052258064516129035
algorithms,0.002991935483870968
mobile security,0.002232394366197183
game theory,0.018145161290322582
cryptography,1.032258064516129
defense,0.1782258064516129
internet,0.8958333333333334
access control,0.02619718309859155
it,0.9379310344827586
data mining,0.12661290322580646
internet,0.8958333333333334
intellectual property,0.07777777777777778
software engineering,0.2814516129032258
computer,0.9097222222222222
temporal logic,0.00026612903225806453
software,1.0416666666666667
model checking,0.0038629032258064517
automata theory,0.0025625
model checking,0.0038629032258064517
abstraction,0.041805555555555554
model checking,0.0038629032258064517
model checking,0.0038629032258064517
model checking,0.0038629032258064517
model checking,0.0038629032258064517
model checking,0.0038629032258064517
model checking,0.0038629032258064517
model checking,0.0038629032258064517
interpolation,0.001379032258064516
model checking,0.0038629032258064517
model checking,0.0038629032258064517
temporal logic,0.00026612903225806453
model checking,0.0038629032258064517
model checking,0.0038629032258064517
algebra,0.22983870967741934
model checking,0.0038629032258064517
geometry,0.2435483870967742
computational geometry,0.00011451612903225806
crystals,0.017983870967741934
coding theory,0.0004709677419354839
robotics,0.23591549295774647
software,1.0416666666666667
computational topology,0.00014274193548387097
collision,0.05314516129032258
computation,0.28125
mesh generation,0.19516129032258064
symmetry,0.00125
knowledge representation,0.006701612903225807
mean,0.5710344827586207
statistics,1.032258064516129
entropy,9.274193548387096e-05
statistics,1.032258064516129
cluster analysis,0.0053661971830985915
six,0.4393103448275862
statistics,1.032258064516129
statistics,1.032258064516129
probability,0.3741935483870968
the,0.9310344827586207
statistics,1.032258064516129
least squares,0.02007042253521127
statistics,1.032258064516129
statistics,1.032258064516129
six,0.4393103448275862
probability theory,0.007201612903225806
statistics,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
statistics,1.032258064516129
computational statistics,0.0003653225806451613
probability,0.3741935483870968
probability,0.3741935483870968
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
probability theory,0.007201612903225806
methodology,0.3472222222222222
distance,0.6120967741935484
probability,0.3741935483870968
randomness,0.016370967741935485
statistics,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
statistics,1.032258064516129
demography,0.006943548387096774
probability theory,0.007201612903225806
size,0.9274193548387096
it,0.9379310344827586
information theory,0.001379032258064516
statistics,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
method,0.9652777777777778
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
biostatistics,0.01782258064516129
mean,0.5710344827586207
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
algorithms,0.002991935483870968
information theory,0.001379032258064516
statistics,1.032258064516129
geostatistics,0.0007056451612903225
statistics,1.032258064516129
statistics,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
bioinformatics,0.19516129032258064
statistics,1.032258064516129
data mining,0.12661290322580646
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
social statistics,0.0005193548387096774
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
probability,0.3741935483870968
statistics,1.032258064516129
statistics,1.032258064516129
statistics,1.032258064516129
fuzzy logic,0.00935483870967742
most,0.9517241379310345
statistics,1.032258064516129
statistics,1.032258064516129
differential equations,0.04951612903225806
statistics,1.032258064516129
distance,0.6120967741935484
best,0.967741935483871
mean,0.5710344827586207
event,0.4736111111111111
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
fuzzy logic,0.00935483870967742
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
algorithms,0.002991935483870968
data mining,0.12661290322580646
evolutionary algorithms,4.362903225806452e-05
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
data mining,0.12661290322580646
ambient intelligence,0.0017983870967741935
cellular automata,0.0021370967741935485
algorithms,0.002991935483870968
fuzzy logic,0.00935483870967742
evolutionary algorithms,4.362903225806452e-05
parsing,0.020806451612903225
statistical mechanics,0.0019032258064516129
robots,0.07104838709677419
interpolation,0.001379032258064516
artificial intelligence,3.862903225806452e-05
evolutionary computation,0.00014274193548387097
reinforcement learning,0.011408450704225352
artificial intelligence,3.862903225806452e-05
computer,0.9097222222222222
image processing,0.08790322580645162
evolutionary algorithms,4.362903225806452e-05
data mining,0.12661290322580646
bioinformatics,0.19516129032258064
artificial intelligence,3.862903225806452e-05
cluster analysis,0.0053661971830985915
lattice theory,0.00040483870967741934
causes,0.3032258064516129
two,0.9724137931034482
dns,0.027916666666666666
access control,0.02619718309859155
data structures,0.08225806451612903
algorithms,0.002991935483870968
algorithms,0.002991935483870968
integer,0.1423611111111111
arithmetic,0.10725806451612903
embedded systems,0.03508064516129032
new,0.903448275862069
it,0.9379310344827586
all,1.2338709677419355
the,0.9310344827586207
all,1.2338709677419355
maintenance,0.357258064516129
multiplication,0.05443548387096774
distributed computing,0.029084507042253523
embedded systems,0.03508064516129032
combinatorial optimization,0.00017016129032258065
collision,0.05314516129032258
arithmetic,0.10725806451612903
java,0.27291666666666664
computational geometry,0.00011451612903225806
algorithms,0.002991935483870968
algebra,0.22983870967741934
signal processing,9.516129032258064e-05
best,0.967741935483871
software,1.0416666666666667
it,0.9379310344827586
medical imaging,0.00125
web services,0.05532258064516129
all,1.2338709677419355
software engineering,0.2814516129032258
it,0.9379310344827586
all,1.2338709677419355
information visualization,0.0023541666666666667
management science,0.021774193548387097
java,0.27291666666666664
smart cards,0.001629032258064516
algorithms,0.002991935483870968
operating systems,0.07464788732394366
constraint programming,0.0012253521126760563
steganography,0.003379032258064516
algorithms,0.002991935483870968
it,0.9379310344827586
model checking,0.0038629032258064517
all,1.2338709677419355
soft computing,0.010902777777777779
data structures,0.08225806451612903
cryptography,1.032258064516129
algorithms,0.002991935483870968
algorithms,0.002991935483870968
them,0.9793103448275862
algorithms,0.002991935483870968
algebra,0.22983870967741934
cellular automata,0.0021370967741935485
algorithm,0.5756944444444444
algorithms,0.002991935483870968
operating systems,0.07464788732394366
your,0.9172413793103448
storage,0.32222222222222224
algorithms,0.002991935483870968
software development,0.1443548387096774
parallel computing,0.01119718309859155
algorithms,0.002991935483870968
algorithms,0.002991935483870968
cellular automata,0.0021370967741935485
all,1.2338709677419355
soft computing,0.010902777777777779
algorithms,0.002991935483870968
computer,0.9097222222222222
differential equations,0.04951612903225806
that,0.9379310344827586
algorithms,0.002991935483870968
software requirements,0.008709677419354838
algorithms,0.002991935483870968
tree,0.29305555555555557
use,0.696551724137931
evolutionary algorithms,4.362903225806452e-05
human-computer interaction,0.033680555555555554
human-computer interaction,0.033680555555555554
arithmetic,0.10725806451612903
the,0.9310344827586207
arithmetic,0.10725806451612903
use,0.696551724137931
cellular automata,0.0021370967741935485
cellular automata,0.0021370967741935485
pattern formation,0.0007814516129032258
arithmetic,0.10725806451612903
algorithms,0.002991935483870968
computer,0.9097222222222222
string,0.14722222222222223
know,0.9172413793103448
authentication,0.052258064516129035
quantum cryptography,0.0007
arithmetic,0.10725806451612903
intellectual property,0.07777777777777778
disaster recovery,0.014929577464788733
cryptography,1.032258064516129
algorithms,0.002991935483870968
semantic web,0.01129032258064516
semantics,0.04847222222222222
identification,0.3564516129032258
three,0.9379310344827586
semantics,0.04847222222222222
coding,0.3104166666666667
image processing,0.08790322580645162
coding,0.3104166666666667
three,0.9379310344827586
image processing,0.08790322580645162
semantics,0.04847222222222222
steganography,0.003379032258064516
three,0.9379310344827586
semantics,0.04847222222222222
object,0.49583333333333335
three,0.9379310344827586
object,0.49583333333333335
three,0.9379310344827586
three,0.9379310344827586
coding,0.3104166666666667
coding,0.3104166666666667
encryption,0.04756944444444444
semantics,0.04847222222222222
semiotics,0.0026693548387096773
image processing,0.08790322580645162
semantics,0.04847222222222222
identification,0.3564516129032258
three,0.9379310344827586
three,0.9379310344827586
three,0.9379310344827586
three,0.9379310344827586
semiotics,0.0026693548387096773
identification,0.3564516129032258
algorithm,0.5756944444444444
encryption,0.04756944444444444
three,0.9379310344827586
artificial intelligence,3.862903225806452e-05
algorithm,0.5756944444444444
semantic web,0.01129032258064516
three,0.9379310344827586
signal processing,9.516129032258064e-05
signal processing,9.516129032258064e-05
computer vision,0.09032258064516129
signal processing,9.516129032258064e-05
arithmetic,0.10725806451612903
signal processing,9.516129032258064e-05
signal processing,9.516129032258064e-05
signal processing,9.516129032258064e-05
it,0.9379310344827586
cloud computing,0.08951612903225807
big data,0.20416666666666666
big data,0.20416666666666666
python,0.24166666666666667
big data,0.20416666666666666
big data,0.20416666666666666
bioinformatics,0.19516129032258064
big data,0.20416666666666666
computer,0.9097222222222222
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
computational geometry,0.00011451612903225806
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
pattern matching,0.003379032258064516
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
deep learning,0.0814516129032258
big data,0.20416666666666666
big data,0.20416666666666666
database,0.6090277777777777
big data,0.20416666666666666
reinforcement learning,0.011408450704225352
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
big data,0.20416666666666666
distance,0.6120967741935484
statistical physics,0.0026854838709677417
assertion,0.018541666666666668
most,0.9517241379310345
algorithms,0.002991935483870968
conditional,0.059236111111111114
mean,0.5710344827586207
tree,0.29305555555555557
algorithm,0.5756944444444444
mean,0.5710344827586207
rotation,0.0003604838709677419
robot control,0.0012746478873239438
matrix,0.31805555555555554
ensemble learning,0.0010483870967741935
object,0.49583333333333335
machine learning,0.42983870967741933
evolutionary algorithms,4.362903225806452e-05
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
evolutionary algorithms,4.362903225806452e-05
reinforcement learning,0.011408450704225352
tree,0.29305555555555557
prolog,0.004402777777777778
reinforcement learning,0.011408450704225352
robot control,0.0012746478873239438
matrix,0.31805555555555554
reinforcement learning,0.011408450704225352
phase transitions,0.357258064516129
machine learning,0.42983870967741933
list,0.9375
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
object,0.49583333333333335
distance,0.6120967741935484
algorithms,0.002991935483870968
data mining,0.12661290322580646
assertion,0.018541666666666668
most,0.9517241379310345
mean,0.5710344827586207
reinforcement learning,0.011408450704225352
identification,0.3564516129032258
machine learning,0.42983870967741933
distance,0.6120967741935484
conditional,0.059236111111111114
tree,0.29305555555555557
probability,0.3741935483870968
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
tree,0.29305555555555557
value,0.993103448275862
topology,0.10241935483870968
list,0.9375
evolutionary computation,0.00014274193548387097
means,0.9596774193548387
object,0.49583333333333335
identification,0.3564516129032258
object,0.49583333333333335
mean,0.5710344827586207
reinforcement learning,0.011408450704225352
calculus,0.19516129032258064
matrix,0.31805555555555554
class,0.9236111111111112
reinforcement learning,0.011408450704225352
distance,0.6120967741935484
mean,0.5710344827586207
phase transitions,0.357258064516129
machine learning,0.42983870967741933
kernel,0.08541666666666667
mean,0.5710344827586207
distance,0.6120967741935484
object,0.49583333333333335
most,0.9517241379310345
tree,0.29305555555555557
mean,0.5710344827586207
reinforcement learning,0.011408450704225352
most,0.9517241379310345
identification,0.3564516129032258
probability,0.3741935483870968
data mining,0.12661290322580646
evolutionary computation,0.00014274193548387097
logic programming,0.19516129032258064
topology,0.10241935483870968
calculus,0.19516129032258064
reinforcement learning,0.011408450704225352
sequence,0.41597222222222224
matrix,0.31805555555555554
probability,0.3741935483870968
reinforcement learning,0.011408450704225352
evolutionary computation,0.00014274193548387097
example,0.9310344827586207
ensemble learning,0.0010483870967741935
mean,0.5710344827586207
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
string,0.14722222222222223
kernel,0.08541666666666667
mean,0.5710344827586207
identification,0.3564516129032258
most,0.9517241379310345
distance,0.6120967741935484
logic programming,0.19516129032258064
class,0.9236111111111112
software engineering,0.2814516129032258
distance,0.6120967741935484
machine learning,0.42983870967741933
overall,0.6379310344827587
list,0.9375
network architecture,0.01532258064516129
sequence,0.41597222222222224
probability,0.3741935483870968
overall,0.6379310344827587
tree,0.29305555555555557
tree,0.29305555555555557
evolutionary algorithms,4.362903225806452e-05
identification,0.3564516129032258
reinforcement learning,0.011408450704225352
reinforcement learning,0.011408450704225352
most,0.9517241379310345
matrix,0.31805555555555554
tree,0.29305555555555557
matrix,0.31805555555555554
reinforcement learning,0.011408450704225352
evolutionary algorithms,4.362903225806452e-05
kernel,0.08541666666666667
machine learning,0.42983870967741933
topology,0.10241935483870968
means,0.9596774193548387
value,0.993103448275862
prolog,0.004402777777777778
algorithm,0.5756944444444444
reinforcement learning,0.011408450704225352
example,0.9310344827586207
unsupervised learning,0.005661290322580645
machine learning,0.42983870967741933
example,0.9310344827586207
probability,0.3741935483870968
statistical physics,0.0026854838709677417
machine learning,0.42983870967741933
distance,0.6120967741935484
software engineering,0.2814516129032258
memory,0.39861111111111114
mean,0.5710344827586207
rotation,0.0003604838709677419
tree,0.29305555555555557
example,0.9310344827586207
tree,0.29305555555555557
evolutionary computation,0.00014274193548387097
distance,0.6120967741935484
reinforcement learning,0.011408450704225352
concurrency control,0.0018145161290322581
abstraction,0.041805555555555554
calculus,0.19516129032258064
method,0.9652777777777778
interpolation,0.001379032258064516
web services,0.05532258064516129
database,0.6090277777777777
database,0.6090277777777777
image compression,0.002408450704225352
interoperability,0.021612903225806453
event,0.4736111111111111
method,0.9652777777777778
java,0.27291666666666664
manifolds,0.02314516129032258
interpolation,0.001379032258064516
software,1.0416666666666667
calculus,0.19516129032258064
distance,0.6120967741935484
changes,0.9435483870967742
scattering,0.017741935483870968
an,1.1048387096774193
identification,0.3564516129032258
access control,0.02619718309859155
tree,0.29305555555555557
computer,0.9097222222222222
big data,0.20416666666666666
matrix,0.31805555555555554
topology,0.10241935483870968
size,0.9274193548387096
use,0.696551724137931
software,1.0416666666666667
photogrammetry,0.00275
photogrammetry,0.00275
event,0.4736111111111111
geodesy,0.0018306451612903226
photogrammetry,0.00275
matrix,0.31805555555555554
matrix,0.31805555555555554
lightning,0.017983870967741934
software,1.0416666666666667
interpolation,0.001379032258064516
knowledge representation,0.006701612903225807
sea level,0.00407258064516129
evolutionary algorithms,4.362903225806452e-05
object,0.49583333333333335
self,0.8758620689655172
concurrency control,0.0018145161290322581
algorithms,0.002991935483870968
database,0.6090277777777777
changes,0.9435483870967742
algorithms,0.002991935483870968
algorithm,0.5756944444444444
software,1.0416666666666667
use,0.696551724137931
database,0.6090277777777777
size,0.9274193548387096
angle,0.1346774193548387
bayesian networks,0.0025
image compression,0.002408450704225352
matrix,0.31805555555555554
matrix,0.31805555555555554
access control,0.02619718309859155
image processing,0.08790322580645162
use,0.696551724137931
sea ice,0.0008548387096774194
cyberinfrastructure,0.0006645161290322581
software,1.0416666666666667
tree,0.29305555555555557
geostatistics,0.0007056451612903225
internet,0.8958333333333334
database,0.6090277777777777
graph theory,0.00029596774193548387
angle,0.1346774193548387
algorithm,0.5756944444444444
abstraction,0.041805555555555554
matrix,0.31805555555555554
semantics,0.04847222222222222
memory,0.39861111111111114
abstraction,0.041805555555555554
big data,0.20416666666666666
vector graphics,0.001556338028169014
identification,0.3564516129032258
method,0.9652777777777778
method,0.9652777777777778
identification,0.3564516129032258
calculus,0.19516129032258064
topology,0.10241935483870968
self,0.8758620689655172
java,0.27291666666666664
matrix,0.31805555555555554
algorithm,0.5756944444444444
method,0.9652777777777778
event,0.4736111111111111
best,0.967741935483871
an,1.1048387096774193
automation,0.23790322580645162
statistics,1.032258064516129
tree,0.29305555555555557
kernel,0.08541666666666667
bioinformatics,0.19516129032258064
scattering,0.017741935483870968
topology,0.10241935483870968
knowledge representation,0.006701612903225807
graph theory,0.00029596774193548387
algorithms,0.002991935483870968
abstraction,0.041805555555555554
concurrency control,0.0018145161290322581
tree,0.29305555555555557
interpolation,0.001379032258064516
internet,0.8958333333333334
storage,0.32222222222222224
storage,0.32222222222222224
distance,0.6120967741935484
database,0.6090277777777777
matrix,0.31805555555555554
interoperability,0.021612903225806453
algorithm,0.5756944444444444
interoperability,0.021612903225806453
access control,0.02619718309859155
image processing,0.08790322580645162
database,0.6090277777777777
algorithm,0.5756944444444444
statistics,1.032258064516129
algorithms,0.002991935483870968
interpolation,0.001379032258064516
bayesian networks,0.0025
identification,0.3564516129032258
interoperability,0.021612903225806453
kernel,0.08541666666666667
database,0.6090277777777777
bioinformatics,0.19516129032258064
memory,0.39861111111111114
event,0.4736111111111111
algorithm,0.5756944444444444
tree,0.29305555555555557
distance,0.6120967741935484
tree,0.29305555555555557
big data,0.20416666666666666
flight,0.09435483870967742
concurrency control,0.0018145161290322581
gpgpu,0.0027016129032258066
interoperability,0.021612903225806453
coding,0.3104166666666667
computer,0.9097222222222222
tree,0.29305555555555557
vector graphics,0.001556338028169014
matrix,0.31805555555555554
geostatistics,0.0007056451612903225
event,0.4736111111111111
distance,0.6120967741935484
interoperability,0.021612903225806453
flight,0.09435483870967742
topology,0.10241935483870968
interoperability,0.021612903225806453
vector graphics,0.001556338028169014
access control,0.02619718309859155
matrix,0.31805555555555554
algorithm,0.5756944444444444
best,0.967741935483871
probability,0.3741935483870968
algorithms,0.002991935483870968
algorithms,0.002991935483870968
event,0.4736111111111111
big data,0.20416666666666666
tree,0.29305555555555557
coding,0.3104166666666667
event,0.4736111111111111
database,0.6090277777777777
matrix,0.31805555555555554
matrix,0.31805555555555554
event,0.4736111111111111
automation,0.23790322580645162
interoperability,0.021612903225806453
software,1.0416666666666667
calculus,0.19516129032258064
imaging,0.19919354838709677
event,0.4736111111111111
vector graphics,0.001556338028169014
computer,0.9097222222222222
cyberinfrastructure,0.0006645161290322581
interpolation,0.001379032258064516
object,0.49583333333333335
web services,0.05532258064516129
