phrase,concordance_score,frequency,uniqueness,wiki_score,total
deep learning,-0.15469728935183943,19.11598285264191,0.5162683561956773,1.9127052543871441,1.147279543824364
application security,-0.4315893381155748,0.23563728498923536,0.7207404078585654,2.2473572358122755,1.1464364965066713
software requirements,-0.43859006275273477,0.5127073457304696,0.6961455489752711,2.2473572358122755,1.13866918109705
access control,1.577473015702404,4.866665443092722,0.7427156959732244,1.5780532729620134,1.1347215435752627
language model,-0.44607787555088657,-0.04143277575199889,0.6872681147037863,2.2473572358122755,1.1288280248938163
fine-grain parallelism,0.25210028228968745,-0.04143277575199889,0.8380389656096601,1.9127052543871441,1.1250933884701704
source software,-0.21080729923342933,0.2752187222379831,0.7552314229789249,2.08003124509971,1.115776524530491
web browser,-0.42890020061574907,-0.0018513385032511399,0.6460826409524718,2.2473572358122755,1.1144674172592917
user-centered design,2.8672275285566458,0.8293588437204515,0.8025292285237208,1.2434012915368822,1.1133885493171103
text summarization,-0.3580960751726029,0.03773009874549661,0.7873939307493864,2.08003124509971,1.1115377638098332
socket layer,5.377749684972926,-0.0018513385032511399,-0.33320023138886345,1.7453792636745784,1.1026280680265461
neural network,2.929678328467499,14.841187629777155,-0.6177147232044838,2.2473572358122755,1.0932367141876382
object-oriented software,-0.11016366045634594,0.6710330947254606,0.8160636774950011,1.9127052543871441,1.0872015376544781
security model,-0.36693950064307085,0.07731153599424435,0.7255429542677291,2.08003124509971,1.086308845042611
knowledge-based systems,0.49617882527460344,2.016801961182884,0.7926330722866555,1.7453792636745784,1.0849908365237828
user requirements,-0.295864128782409,0.5522887829792174,0.6913430025661075,2.08003124509971,1.0844861740178784
signal processing,1.638674132863573,3.8375480746252806,0.2752678454812688,1.9127052543871441,1.0774321339799753
satisfiability problems,1.472492997214268,0.03773009874549661,0.744025481357542,1.5780532729620134,1.076458102436704
web servers,-0.4630569646486236,0.7501959692229561,0.5289296149107454,2.2473572358122755,1.0717110035165756
augmented reality,2.7963088235731353,3.481315139386551,0.4721722482569897,1.4107272822494479,1.0676038459537542
source code,0.6308428489904193,1.0272660299641903,0.738495276401535,1.7453792636745784,1.0669067612291292
image processing,-0.028614796559090324,7.518621738758821,0.5673499861840571,1.9127052543871441,1.0643468339601596
web applications,-0.27519476246781355,3.481315139386551,0.7104076564933947,1.9127052543871441,1.0565388394992996
training data,0.482804658535704,0.7106145319742083,0.7559590815257675,1.7453792636745784,1.055921949253451
performance analysis,-0.2855930393412901,45.358475748561666,0.6661660168453388,0.9087493101117514,1.0549915843343238
minimization problem,1.1935460909457924,-0.08101421300074664,0.7577054620381906,1.5780532729620134,1.0528479609646535
software package,-0.4662869186942855,-0.04143277575199889,0.6663115485547078,2.08003124509971,1.0514940978348186
network security,-0.3648639059709324,1.73973190044165,0.7497012180229179,1.9127052543871441,1.045873517371348
software testing,-0.4247416347819594,1.2251732162079292,0.6050426989105255,2.08003124509971,1.0438071462879774
application development,-0.22122330106780186,0.2752187222379831,0.7318008177705794,1.9127052543871441,1.038432285978689
pseudo-random number,1.472492997214268,-0.08101421300074664,0.8173734628793187,1.4107272822494479,1.037679455642926
software engineering,0.018408060282852867,5.856201374311415,0.6807191877821995,1.7453792636745784,1.0308422003541107
public key,0.35670537214036574,0.19605584774048762,0.7319463494799483,1.7453792636745784,1.0285613409532521
software tools,-0.45243849072351017,0.5522887829792174,0.7578509937475595,1.9127052543871441,1.0285015380113227
triangular mesh,2.4488071691539326,-0.04143277575199889,0.366516227255384,1.5780532729620134,1.0222941892448323
mobile games,-0.42155649634868103,0.31480015948673085,0.731218690933105,1.9127052543871441,1.018561930088099
enterprise applications,-0.21784198703947943,0.15647441049173985,0.5085551755991412,2.08003124509971,1.0152151136805099
visual programming,-0.3413229051570517,0.07731153599424435,0.3586575149494796,2.2473572358122755,1.0090467251489394
polygonal meshes,0.39854740808063716,0.2752187222379831,0.8380389656096601,1.5780532729620134,1.009043823459113
recursively enumerable,0.35670537214036574,0.47312590848172187,0.8380389656096601,1.5780532729620134,1.0068386917275232
artificial intelligence,1.3289173836937294,12.941278641837263,-0.39068525658946174,2.2473572358122755,1.004973316476871
requirements engineering,0.4784276585120642,2.570942082665353,0.5827763473771294,1.7453792636745784,1.0048144310985432
computer-aided design,2.4488071691539326,0.5127073457304696,0.8025292285237208,1.076075300824317,1.001449602111913
computer graphics,-0.053331337073950706,0.5127073457304696,0.5731712545588012,1.9127052543871441,0.9941445433282878
floating point,3.9132784270634295,-0.0018513385032511399,-0.24136972277727392,1.7453792636745784,0.9929131456802323
biometric technologies,0.42107773512539864,-0.08101421300074664,0.6332758505280348,1.7453792636745784,0.9927596770635778
mixed reality,3.3882792968694586,0.5522887829792174,0.03048351032327773,1.5780532729620134,0.9877655308308544
image recognition,-0.43260686770653767,1.73973190044165,0.28501847000896585,2.2473572358122755,0.9870869145622594
search space,-0.1294872989965899,-0.0018513385032511399,0.7389318715296405,1.7453792636745784,0.9807572107969961
reconfigurable computing,0.008021739304771269,0.7897774064717038,0.5151041025207286,1.9127052543871441,0.9798236907583433
automata theory,0.984335911244436,0.2752187222379831,0.598202708570201,1.5780532729620134,0.9716881709597092
software quality,-0.4178174207965717,1.0272660299641903,0.7591607791318771,1.7453792636745784,0.9703069353425671
software support,-0.45936270470889784,-0.0018513385032511399,0.7946705162178164,1.7453792636745784,0.9700651281010357
face recognition,0.8867044940504694,16.85984092946329,0.1981360395159089,1.5780532729620134,0.9677445836908487
internet security,-0.37362834608982476,0.2752187222379831,0.758724184003771,1.7453792636745784,0.9670307316847372
expert systems,0.662866610727717,7.756110362251308,0.4791577703066832,1.5780532729620134,0.9667321820027635
natural language,1.151704055005521,2.729267831660344,0.6460826409524718,1.4107272822494479,0.9651870530979234
semistructured data,5.377749684972926,0.2752187222379831,0.8191198433917417,0.2394453472614897,0.963953231980965
virtual reality,-0.12978337108862625,5.104154066585208,0.23466449856742866,2.08003124509971,0.9639415010238449
web access,-0.4630569646486236,-0.04143277575199889,0.7805539404090611,1.7453792636745784,0.9636532574110734
information security,-0.2218109743230485,3.639640888381542,0.7876849941681229,1.5780532729620134,0.9605106183035651
support vector,-0.2414807713020318,0.6314516574767128,0.18096329781041362,2.2473572358122755,0.9534946528936397
high-dimensional data,0.35670537214036574,2.254290584675371,0.8191198433917417,1.4107272822494479,0.9501522933172661
functional programming,-0.2565519485109392,1.1855917789591814,0.3151435338482664,2.08003124509971,0.9442706345176884
distributed applications,-0.3078446104404142,1.264754653456677,0.3107775825672081,2.08003124509971,0.9381866165572925
computer vision,-0.1813725399512838,4.827084005843974,0.5184513318362064,1.7453792636745784,0.9356658242676253
combinatorial problems,0.008021739304771269,0.5522887829792174,0.744025481357542,1.5780532729620134,0.9351565634880914
user experience,-0.11159291089975706,1.898057649436641,0.7290357152925758,1.5780532729620134,0.9306568807062263
wavelet denoising,-0.3841044445070611,0.19605584774048762,0.8380389656096601,1.5780532729620134,0.9299870094553682
key infrastructure,-0.44441653549653665,-0.04143277575199889,0.35705666614642484,2.08003124509971,0.9299791831912803
agent-based systems,-0.2360568036801448,0.3543815967354786,0.7926330722866555,1.5780532729620134,0.9282126736988079
optimization problem,0.38909920641670487,0.3543815967354786,0.12682550192529382,2.08003124509971,0.9251964354190267
granular computing,1.3697230843785138,1.7793133376903978,0.5151041025207286,1.4107272822494479,0.925097995722826
training samples,0.0013346559353215283,0.19605584774048762,0.38412556408898474,1.9127052543871441,0.9208263514613886
neural networks,0.8313314514628466,36.76930386558341,-0.7664481301791967,1.9127052543871441,0.9093290334852977
generative model,0.35670537214036574,0.07731153599424435,0.7689114036595728,1.4107272822494479,0.9082991269375873
user interfaces,-0.23767321787209786,1.7001504631929023,0.035868183569916445,2.2473572358122755,0.9065243505975961
optimization problems,-0.14000008676350037,4.1146181353665146,0.11314552124464462,2.08003124509971,0.904416879215057
physical security,-0.410398620097942,0.2752187222379831,0.6101363087384264,1.7453792636745784,0.9039185541777877
data structures,-0.2858500483691827,1.3439175279541724,0.3785953591329784,1.9127052543871441,0.9013744158506725
search algorithm,-0.21199272197740654,0.2752187222379831,0.21399899583708726,2.08003124509971,0.8991650113993581
game development,-0.3764559655741231,-0.04143277575199889,0.7614892864817745,1.5780532729620134,0.8977570994625829
image classifiers,-0.46825322692543014,-0.04143277575199889,0.7834645745964335,1.5780532729620134,0.8973674885733158
mobile devices,0.15586359962706342,11.358021151887353,0.5088462390178784,1.4107272822494479,0.8969959799885104
file systems,0.2202639505960028,0.39396303398422633,0.751884193663447,1.4107272822494479,0.8910106157646005
game interface,-0.4455755529680816,-0.08101421300074664,0.5931090987423,1.7453792636745784,0.8900276475399358
mobile applications,-0.3797144604084097,3.8771295118740285,0.6433175384744683,1.5780532729620134,0.889348173652492
parallel programming,-0.28980695213530683,0.8689402809691994,0.026117559042219452,2.2473572358122755,0.8890986255379594
hardware/software co-design,0.49617882527460344,0.31480015948673085,0.8380389656096601,1.2434012915368822,0.8853419869809446
hardware/software codesign,0.49617882527460344,0.11689297324299211,0.8380389656096601,1.2434012915368822,0.8833629151185072
parallel computing,-0.28980695213530683,2.7688492689090913,-0.05814530068220223,2.2473572358122755,0.8743925715275896
database systems,0.13153136346581323,2.412616333670362,0.6810102512009367,1.4107272822494479,0.8739743130634389
software systems,-0.09930357746873791,1.066847467212938,0.7706577841719972,1.4107272822494479,0.8732921434938337
private key,-0.37553025681438257,-0.04143277575199889,0.6977463977783259,1.5780532729620134,0.8723525148571775
discrete-event systems,2.4488071691539326,1.1855917789591814,0.7926330722866555,0.7414233193991862,0.8703591913793217
web document,-0.44597858263218637,-0.08101421300074664,0.7099710613652886,1.5780532729620134,0.8698017333376946
learning algorithm,-0.20321714516944697,0.8293588437204515,0.12245955064423553,2.08003124509971,0.868968192217838
edge detection,0.17074076796138207,3.32298939039156,-0.036606607695648656,2.08003124509971,0.8676738256616783
algorithmic aspects,-0.11401753218768672,0.5522887829792174,0.4309867745056752,1.7453792636745784,0.864667549883125
secure data,-0.253085539237232,0.6710330947254606,0.6300741529219251,1.5780532729620134,0.8646527473771068
code generation,0.22526442154265477,0.8293588437204515,0.5040436926087146,1.5780532729620134,0.8636588168197612
image annotation,-0.44448898744616855,0.8293588437204515,0.3358090365786078,1.9127052543871441,0.8632504060788885
global optimization,-0.2941707424860772,9.181042103206225,0.08258386227723796,1.9127052543871441,0.8605089934492074
dynamic programming,-0.37289717674949135,5.143735503833956,0.202793054215705,1.9127052543871441,0.8603469608045301
range images,0.9338369023510049,0.8689402809691994,0.6503030605241612,1.2434012915368822,0.8595548338692098
medical image,0.04056554503609351,0.5522887829792174,0.7106987199121312,1.4107272822494479,0.8581498431980332
user behavior,-0.32495958423756455,0.9481031554666949,0.4507790869798057,1.7453792636745784,0.8554484133926642
key exchange,-0.24796307406965293,0.7897774064717038,0.6027141915606281,1.5780532729620134,0.8554084524668084
computing systems,0.22001027464625228,1.066847467212938,0.46969820919772404,1.5780532729620134,0.8517700950006496
virtual machine,-0.3119663983883723,0.5127073457304696,0.43287868672746715,1.7453792636745784,0.8452336137792857
web services,0.5104108102883013,10.408066657917406,0.8144628286919462,0.9087493101117514,0.8444066031294832
key management,-0.21224426290112858,0.9481031554666949,0.725688485977098,1.4107272822494479,0.8428229125551725
information privacy,-0.4725375710079429,0.19605584774048762,0.8057309261298303,1.4107272822494479,0.8412900847283219
user data,-0.41224595060303126,0.03773009874549661,0.792342008867919,1.4107272822494479,0.8403804223740986
block ciphers,-0.37553025681438257,0.7106145319742083,0.596310796348409,1.5780532729620134,0.8392987473624728
network topologies,-0.43821845913992324,0.11689297324299211,0.7930696674147616,1.4107272822494479,0.8388658636841214
secret key,1.2205409528427418,0.07731153599424435,0.3771400420392919,1.4107272822494479,0.8379741403597125
wearable computing,0.5849346590873005,0.6314516574767128,0.5151041025207286,1.4107272822494479,0.8351405363915678
discrete-event simulation,2.4488071691539326,0.31480015948673085,0.20992410797476616,1.2434012915368822,0.82935887831492
end user,0.25210028228968745,-0.04143277575199889,0.7652731109253584,1.2434012915368822,0.828265461456345
stereo vision,-0.014167219148402879,1.0272660299641903,-0.032968314961432994,2.08003124509971,0.8276811104401124
static code,-0.369609213992646,-0.08101421300074664,0.40493659852869507,1.7453792636745784,0.8223552813520374
memory access,-0.28405551297006554,-0.04143277575199889,0.7102621247840257,1.4107272822494479,0.8195758837588629
dynamic program,-0.4533258041861685,-0.0018513385032511399,0.4126497791252312,1.7453792636745784,0.8178605233162746
virtual environment,-0.12978337108862625,0.47312590848172187,0.486288824065745,1.5780532729620134,0.8174897607870579
security controls,-0.4612693723280626,-0.0018513385032511399,0.4069740424598559,1.7453792636745784,0.814795871835935
combinatorial optimization,0.7402573682595198,2.6105235199141004,0.20715900549676267,1.5780532729620134,0.8142158834086034
context-aware security,-0.011504544134021952,-0.08101421300074664,0.7946705162178164,1.2434012915368822,0.8132681265584698
recognition techniques,-0.3800005597994543,-0.0018513385032511399,0.04678306177256085,2.08003124509971,0.8127071533839304
number generator,0.13648413034946397,0.11689297324299211,0.08083748176481491,1.9127052543871441,0.81223443722816
computer games,-0.07467153755350625,1.6209875886954068,0.7635267304129354,1.2434012915368822,0.8115139309115305
computer science,0.4268231737160481,4.431269633356497,0.7288901835832069,1.076075300824317,0.8089812074681793
web usage,-0.44597858263218637,-0.08101421300074664,0.3865996031482511,1.7453792636745784,0.8073835463359057
algorithmic techniques,0.25210028228968745,-0.04143277575199889,0.5452291663600292,1.4107272822494479,0.8071782799152396
wide web,-0.36058667255,0.03773009874549661,0.6942536367534798,1.4107272822494479,0.8063110013336261
decentralized systems,-0.08960967788919509,0.07731153599424435,0.7926330722866555,1.2434012915368822,0.806225893100438
machine intelligence,-0.1572597937401325,0.15647441049173985,0.3029188702613037,1.7453792636745784,0.805158018305257
side-channel attacks,2.4488071691539326,0.2752187222379831,0.3068482264142559,1.076075300824317,0.8008023150332022
integer programming,0.7180684098063457,3.0459193296503257,-0.1710779071522386,1.9127052543871441,0.7989169731711001
software developers,-0.43859006275273477,0.07731153599424435,0.35312730999347264,1.7453792636745784,0.7963167385518894
deductive databases,0.25210028228968745,0.7501959692229561,0.3308609584600758,1.5780532729620134,0.796277680490034
image data,-0.2068465926535524,1.264754653456677,0.7645454523785151,1.2434012915368822,0.7951415848353705
security architecture,-0.43297041082256504,0.31480015948673085,0.5082641121804033,1.5780532729620134,0.7943779145695775
distributed computing,-0.26085622783369244,1.2251732162079292,0.10499574552000242,1.9127052543871441,0.7932465093415687
grid computing,0.08312282945397638,2.848012143406587,-0.03282278325206473,1.9127052543871441,0.7887453928334953
computer systems,-0.1813725399512838,0.9481031554666949,0.7473727106730205,1.2434012915368822,0.7876533784434996
autonomic computing,1.472492997214268,0.31480015948673085,0.5151041025207286,1.076075300824317,0.7868690626543123
local minima,-0.34176010969723447,0.11689297324299211,0.8036934821986694,1.2434012915368822,0.7858308282569272
shared memory,0.5849346590873005,0.9085217182179471,0.3845621592170902,1.4107272822494479,0.7856944596775248
mobile computers,-0.4550301251008981,0.19605584774048762,0.6616545338549122,1.4107272822494479,0.7854102724090591
language processing,0.030726720047554203,0.15647441049173985,0.5402810882414966,1.4107272822494479,0.7850407643060506
case-based reasoning,4.206172678645329,5.104154066585208,-0.46039494537702275,1.2434012915368822,0.7848613469943287
log files,0.29063899960309525,0.03773009874549661,0.6438996653119426,1.2434012915368822,0.7843615836872944
vector machines,-0.24581994539954144,1.9772205239341365,-0.10922693067058202,2.08003124509971,0.7835119364710383
algorithmic complexity,0.25210028228968745,0.07731153599424435,-0.031658529577116026,1.9127052543871441,0.7784018335129225
privacy protection,0.5475637816924805,2.056383398431632,0.6798459975259881,1.076075300824317,0.7776887314936864
network computing,-0.4277392372586388,0.11689297324299211,0.4701348043258301,1.5780532729620134,0.7776702369217035
logarithm problem,2.4488071691539326,-0.04143277575199889,0.7577054620381906,0.5740973286866206,0.7771875054477978
parallel programs,-0.16292135578213746,1.6605690259441546,0.18576584421957798,1.7453792636745784,0.7727715978388904
automatic parallelization,-0.35681145126215597,0.15647441049173985,0.43287868672746715,1.5780532729620134,0.770256382854494
images using,-0.08632794958015422,-0.08101421300074664,0.7035676661530701,1.2434012915368822,0.769344645987958
reachability analysis,0.35670537214036574,0.4335444712329741,0.7470816472542827,1.076075300824317,0.7692687611578062
game world,-0.4455755529680816,-0.08101421300074664,0.7766245842561089,1.2434012915368822,0.7626426528903809
agent software,-0.44777134096540355,-0.08101421300074664,0.606498016004212,1.4107272822494479,0.7613028430749162
data mining,-0.20520332077466727,13.099604390832253,0.21370793241835007,1.4107272822494479,0.760249797697975
user profiles,-0.45103989120990534,0.3543815967354786,0.4250199744215621,1.5780532729620134,0.7596691257997945
cryptographic protocols,-0.0714456932949688,0.6710330947254606,-0.03922617846428388,1.9127052543871441,0.7489573919869018
embedded systems,0.7719316829980202,3.481315139386551,0.013310768617782437,1.5780532729620134,0.7485519363255858
logic programming,0.8782148055988201,4.233362447112758,0.13410208739372384,1.4107272822494479,0.7480868528882783
distributed memory,-0.276519022035933,0.3543815967354786,0.3471605099093596,1.5780532729620134,0.7459774269123107
cross site,-0.2360568036801448,-0.08101421300074664,0.6731515388950317,1.2434012915368822,0.7422053096747436
key agreement,-0.2658224796539151,0.7897774064717038,0.6524860361646903,1.2434012915368822,0.7396704571799546
parallel computers,-0.3955449490962813,1.2251732162079292,0.16597353174544746,1.7453792636745784,0.7372383554204616
optimization techniques,-0.06441447345204249,1.1460103417104337,-0.08565079375286823,1.9127052543871441,0.7358404403256105
intelligent agents,-0.15768295960241938,2.2938720219241184,-0.0975843939210937,1.9127052543871441,0.7332187684454194
user interactions,-0.44134140605818684,0.07731153599424435,0.026117559042219452,1.9127052543871441,0.7321681001258692
cellular automata,0.3372439600751233,7.716528925002559,0.2998627043645637,1.2434012915368822,0.7281952836181163
mobile computing,-0.35460923884424694,2.373034896421614,0.4375357014272626,1.4107272822494479,0.7275746185504757
mesh processing,-0.321814129593764,-0.08101421300074664,0.15040163884300697,1.7453792636745784,0.7253208059176504
background subtraction,-0.26712134551458866,1.0272660299641903,0.607807801388529,1.2434012915368822,0.7240441629183475
finite state,0.7402573682595198,-0.0018513385032511399,-0.28823093319396437,1.9127052543871441,0.7237969519181914
networks using,-0.17182560815779846,-0.08101421300074664,0.6096997136103204,1.2434012915368822,0.7232476991130937
machine translation,-0.4340102676757854,1.8584762121878933,0.2898210164181295,1.5780532729620134,0.7223334511063575
cryptographic schemes,-0.3439054622083635,-0.08101421300074664,-0.021325778211945326,1.9127052543871441,0.7213511021192357
information theory,-0.4269509170652348,2.6501049571628483,0.591217186520508,1.2434012915368822,0.7176533490880611
security protocols,-0.3009085904635766,1.5022432769491634,-0.08259462785612756,1.9127052543871441,0.7169758243355406
write operations,-0.07614327551761356,-0.08101421300074664,0.5594912738781527,1.2434012915368822,0.7127325564842452
image analysis,-0.3613141492687529,4.0354552608690195,0.6925072562410561,1.076075300824317,0.7116561605079641
speech recognition,0.6914416596625365,2.056383398431632,-0.03238618812395929,1.5780532729620134,0.7079748338857916
computer interaction,-0.2240529409103948,-0.04143277575199889,0.24747128899186566,1.5780532729620134,0.7073902029329922
context-aware applications,0.457126258397017,0.6314516574767128,0.7208859395679343,0.9087493101117514,0.7038812422863432
multi-core systems,0.17074076796138207,0.39396303398422633,0.7926330722866555,0.9087493101117514,0.7015666600953432
security breaches,-0.4707023594965617,-0.0018513385032511399,0.7946705162178164,1.076075300824317,0.7012095774821646
external memory,-0.06171498726234759,0.19605584774048762,0.5184513318362064,1.2434012915368822,0.7005301091004056
management support,-0.4591393429674337,-0.04143277575199889,0.7869573356212802,1.076075300824317,0.6988847925239755
digital images,-0.45827756669626246,3.8375480746252806,0.6852306707726261,1.076075300824317,0.6970701127154038
secured connections,0.984335911244436,-0.0018513385032511399,-0.41760862282265343,1.9127052543871441,0.6964537303652074
knowledge representation,-0.14218044099363858,2.1751277101778754,0.14385271192142018,1.5780532729620134,0.6962956269557883
multimedia applications,0.19979773736434833,1.898057649436641,0.3991153301539509,1.2434012915368822,0.6959669989071345
object-oriented analysis,-0.35681145126215597,0.23563728498923536,0.7470816472542827,1.076075300824317,0.6959380069551167
data access,-0.4508092639034189,0.15647441049173985,0.7721131012656823,1.076075300824317,0.6957591785505752
text processing,-0.2970764394263738,-0.04143277575199889,0.5712793423370093,1.2434012915368822,0.6957502818493992
signal analysis,-0.35549949492808247,0.4335444712329741,0.40042511553826854,1.4107272822494479,0.6932464543346081
network model,-0.35438468408964796,0.8293588437204515,0.7239421054646743,1.076075300824317,0.6928620825438362
active contours,-0.38331080068757356,1.898057649436641,0.6993472465813807,1.076075300824317,0.6908185153878881
optimization methods,-0.44234254000933193,0.5127073457304696,0.07472514997133357,1.7453792636745784,0.6889345849147364
complexity theory,-0.37736543382930676,0.31480015948673085,-0.27149478661657517,2.08003124509971,0.6888260416051906
image classification,-0.44448898744616855,6.806155868281361,0.24630703531691697,1.4107272822494479,0.6864263869647427
ad-hoc networks,2.4488071691539326,1.73973190044165,0.6443362604400488,0.4067713379740551,0.6827210752854513
multimodal biometrics,-0.21386784522697058,0.2752187222379831,0.8380389656096601,0.9087493101117514,0.6800807129882473
step size,-0.15469728935183943,0.03773009874549661,0.6539413532583762,1.076075300824317,0.6769142336853483
version 2.0,0.5536090706828192,-0.0018513385032511399,0.7956892381833968,0.7414233193991862,0.6701874167162827
optimization technique,-0.2155857000749583,0.03773009874549661,-0.3522648853161501,2.08003124509971,0.669925274893383
input space,-0.4499400629968239,0.03773009874549661,0.5356240735417017,1.2434012915368822,0.6669934407192062
mandatory access,1.472492997214268,-0.0018513385032511399,-0.11694011126711815,1.4107272822494479,0.6647456547293262
network architecture,-0.4277392372586388,0.7106145319742083,0.5066632633773492,1.2434012915368822,0.6643580435595708
spatiotemporal data,0.984335911244436,0.47312590848172187,0.8191198433917417,0.5740973286866206,0.6604517190406057
scientific computing,-0.1304108671642856,1.5022432769491634,0.23451896685806037,1.4107272822494479,0.6600798456960664
translation system,-0.1355538742157676,-0.04143277575199889,0.43782676484599914,1.2434012915368822,0.6585215073740558
data storage,-0.4471435035582137,0.19605584774048762,0.6746068559887182,1.076075300824317,0.6575190708467975
component analysis,0.29063899960309525,1.4626618397004156,0.4503424918516996,1.076075300824317,0.6542576354277203
conversational agents,1.1174696619634807,0.5918702202279651,0.5960197329296725,0.7414233193991862,0.6526428893301712
formal methods,-0.20925048971070317,2.4521977709191094,0.20977857626539723,1.4107272822494479,0.6517992721440589
network function,-0.46965612478377644,-0.08101421300074664,0.6690766510327112,1.076075300824317,0.6502850261344262
service attacks,-0.39584923110192444,0.7501959692229561,0.2928771823148702,1.4107272822494479,0.6493588224077644
embedded devices,-0.4354186670342366,0.15647441049173985,-0.19290766355752936,1.9127052543871441,0.6459419137333396
object management,-0.4334589719109734,0.07731153599424435,0.6411345628339392,1.076075300824317,0.6443111636321476
systems development,-0.33136366332187395,0.2752187222379831,0.7603250328068257,0.9087493101117514,0.6372455580576233
social networks,-0.25041436503219866,20.461751719099336,0.563275098321736,0.5740973286866206,0.634525051491116
input data,0.24455146137262823,0.19605584774048762,0.6099907770290581,0.9087493101117514,0.6339117394709916
network approach,-0.46965612478377644,0.15647441049173985,0.6089720550634777,1.076075300824317,0.6286180739816576
large networks,-0.45499420919021977,1.1064289044616857,0.5772461424211224,1.076075300824317,0.6268934454237707
model checking,-0.3578129214104394,4.55001394510274,0.2984073872708772,1.2434012915368822,0.6264423188330872
simulated annealing,1.067230510748747,6.13327143505265,-0.7747434376132072,1.9127052543871441,0.623240492134976
optimization models,-0.44234254000933193,0.7106145319742083,0.0726877060401727,1.5780532729620134,0.6231682829196833
video games,-0.04940850610344419,1.6209875886954068,0.786229677074437,0.7414233193991862,0.622330223866059
kernel methods,-0.321814129593764,0.9481031554666949,0.19566200045664325,1.4107272822494479,0.619855331677727
practical algorithms,-0.37232151172693845,0.2752187222379831,-0.45122644768680137,2.08003124509971,0.6170419550148494
software fault,-0.47321113267967324,-0.08101421300074664,0.0820017354397636,1.5780532729620134,0.615890747962736
fitness function,1.863018665990134,-0.04143277575199889,0.500405399874499,0.5740973286866206,0.6156886302659412
tree structures,-0.2989636446556386,0.15647441049173985,0.19842710293464674,1.4107272822494479,0.6153301337129914
geographic information,2.030386809751219,0.9481031554666949,0.09771916005157238,0.9087493101117514,0.6151071005951184
microarray data,1.7165715401991843,1.7793133376903978,0.8191198433917417,0.2394453472614897,0.612876363658115
register allocation,0.5849346590873005,0.03773009874549661,-0.02802023684290101,1.4107272822494479,0.6119535850588038
attribute values,-0.37165599422732043,0.23563728498923536,0.03281201767317513,1.5780532729620134,0.6095368896812358
virtual environments,-0.031684817927224586,3.1250822041478212,-0.12479882357302254,1.5780532729620134,0.609384120004352
